timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,Encoding,SampleCount,ErrorCount,IdleTime
1388413983276,883,S01 - T01 Launch application,200,"Number of samples in transaction : 1, number of failing samples : 0",S01-BugClub-Admin Scenario 1-1,,true,,212510,1,3,0,ISO-8859-1,1,0,293
1388413983282,965,S02 - T01 Launch the application,200,"Number of samples in transaction : 2, number of failing samples : 0",S02-BugClub-Teacher Scenario 2-1,,true,,99909,1,3,0,ISO-8859-1,1,0,297
1388413983377,980,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-1,,true,,99909,1,3,0,ISO-8859-1,1,0,207
1388413984565,1222,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-1,,true,,36647,1,3,0,ISO-8859-1,1,0,5
1388413985792,533,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-1,,true,,17912,1,3,0,ISO-8859-1,1,0,8
1388413986457,418,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-2,,true,,99909,2,4,0,ISO-8859-1,1,0,23
1388413984453,2572,S01 - T02  Login to the application,200,"Number of samples in transaction : 5, number of failing samples : 0",S01-BugClub-Admin Scenario 1-1,,true,,124295,1,4,0,ISO-8859-1,1,0,5
1388413986898,1225,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-2,,true,,38126,2,4,0,ISO-8859-1,1,0,6
1388413987030,1340,S01 - T03  Click on school admin,200,"Number of samples in transaction : 3, number of failing samples : 0",S01-BugClub-Admin Scenario 1-1,,true,,7586,1,4,0,ISO-8859-1,1,0,5
1388413988129,498,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-2,,true,,17912,2,4,0,ISO-8859-1,1,0,9
1388413989489,559,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-3,,true,,99910,3,5,0,ISO-8859-1,1,0,21
1388413990070,1248,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-3,,true,,35192,3,5,0,ISO-8859-1,1,0,6
1388413984544,2339,S02 - T02 Login to the application,200,"Number of samples in transaction : 13, number of failing samples : 0",S02-BugClub-Teacher Scenario 2-1,,true,,14875,1,5,0,ISO-8859-1,1,0,4782
1388413991324,522,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-3,,true,,17911,3,5,0,ISO-8859-1,1,0,7
1388413991665,511,S02 - T03 Click Search after selecting book,200,"Number of samples in transaction : 1, number of failing samples : 0",S02-BugClub-Teacher Scenario 2-1,,true,,649,1,6,0,ISO-8859-1,1,0,607
1388413992533,434,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-4,,true,,99910,4,6,0,ISO-8859-1,1,0,18
1388413988375,440,S01 - T04  Click Y3 Tab,200,"Number of samples in transaction : 1, number of failing samples : 0",S01-BugClub-Admin Scenario 1-1,,true,,18948,1,6,0,ISO-8859-1,1,0,4901
1388413992985,1124,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-4,,true,,36640,4,6,0,ISO-8859-1,1,0,4
1388413994113,585,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-4,,true,,17911,4,6,0,ISO-8859-1,1,0,17
1388413995574,334,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-5,,true,,99909,5,7,0,ISO-8859-1,1,0,20
1388413986378,763,S03 - T04 - Click on Read Book,200,"Number of samples in transaction : 12, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-1,,true,,1288041,5,7,0,ISO-8859-1,1,0,9686
1388413995930,1148,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-5,,true,,36645,5,7,0,ISO-8859-1,1,0,14
1388413997092,468,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-5,,true,,17912,5,7,0,ISO-8859-1,1,0,9
1388413998614,330,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-6,,true,,99909,6,8,0,ISO-8859-1,1,0,25
1388413993716,533,S01 - T05  Click create pupil,200,"Number of samples in transaction : 3, number of failing samples : 0",S01-BugClub-Admin Scenario 1-1,,true,,2492,1,8,0,ISO-8859-1,1,0,4773
