timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,Encoding,SampleCount,ErrorCount,IdleTime
1388414823799,1046,S01 - T01 Launch application,200,"Number of samples in transaction : 1, number of failing samples : 0",S01-BugClub-Admin Scenario 1-1,,true,,212510,1,3,0,ISO-8859-1,1,0,318
1388414823900,1105,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-1,,true,,99908,1,3,0,ISO-8859-1,1,0,237
1388414823800,1158,S02 - T01 Launch the application,200,"Number of samples in transaction : 2, number of failing samples : 0",S02-BugClub-Teacher Scenario 2-1,,true,,99910,1,3,0,ISO-8859-1,1,0,341
1388414825243,1231,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-1,,true,,36299,1,3,0,ISO-8859-1,1,0,19
1388414826493,497,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-1,,true,,17912,2,4,0,ISO-8859-1,1,0,8
1388414826944,367,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-2,,true,,99908,2,4,0,ISO-8859-1,1,0,19
1388414825172,2513,S01 - T02  Login to the application,200,"Number of samples in transaction : 5, number of failing samples : 0",S01-BugClub-Admin Scenario 1-1,,true,,124598,1,4,0,ISO-8859-1,1,0,6
1388414827330,1179,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-2,,true,,35861,2,4,0,ISO-8859-1,1,0,6
1388414827691,1287,S01 - T03  Click on school admin,200,"Number of samples in transaction : 3, number of failing samples : 0",S01-BugClub-Admin Scenario 1-1,,true,,7586,1,4,0,ISO-8859-1,1,0,5
1388414828515,551,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-2,,true,,17912,2,4,0,ISO-8859-1,1,0,10
1388414829999,333,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-3,,true,,99909,3,5,0,ISO-8859-1,1,0,20
1388414830352,1356,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-3,,true,,35722,3,5,0,ISO-8859-1,1,0,5
1388414831713,544,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-3,,true,,17908,3,5,0,ISO-8859-1,1,0,8
1388414825299,2206,S02 - T02 Login to the application,200,"Number of samples in transaction : 13, number of failing samples : 0",S02-BugClub-Teacher Scenario 2-1,,true,,14872,1,5,0,ISO-8859-1,1,0,4988
1388414833029,456,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-4,,true,,99908,4,6,0,ISO-8859-1,1,0,19
1388414832493,478,S02 - T03 Click Search after selecting book,200,"Number of samples in transaction : 1, number of failing samples : 0",S02-BugClub-Teacher Scenario 2-1,,true,,649,1,6,0,ISO-8859-1,1,0,647
1388414828984,439,S01 - T04  Click Y3 Tab,200,"Number of samples in transaction : 1, number of failing samples : 0",S01-BugClub-Admin Scenario 1-1,,true,,19707,1,6,0,ISO-8859-1,1,0,4663
1388414833504,1217,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-4,,true,,35506,4,6,0,ISO-8859-1,1,0,8
1388414834730,458,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-4,,true,,17909,4,6,0,ISO-8859-1,1,0,6
1388414836049,326,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-5,,true,,99908,5,7,0,ISO-8859-1,1,0,17
1388414826998,685,S03 - T04 - Click on Read Book,200,"Number of samples in transaction : 12, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-1,,true,,1288062,5,7,0,ISO-8859-1,1,0,9230
1388414836393,1161,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-5,,true,,34285,5,7,0,ISO-8859-1,1,0,33
1388414837587,607,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-5,,true,,17912,5,7,0,ISO-8859-1,1,0,7
1388414829076,690,S03 - T04 - Click on Read Book,200,"Number of samples in transaction : 12, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-2,,true,,1288054,5,7,0,ISO-8859-1,1,0,9291
1388414834087,435,S01 - T05  Click create pupil,200,"Number of samples in transaction : 3, number of failing samples : 0",S01-BugClub-Admin Scenario 1-1,,true,,2498,1,8,0,ISO-8859-1,1,0,4605
1388414839084,326,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-6,,true,,99909,6,8,0,ISO-8859-1,1,0,17
1388414839127,1158,S01 - T06  Navigate to myclass,200,"Number of samples in transaction : 2, number of failing samples : 0",S01-BugClub-Admin Scenario 1-1,,true,,85133,1,8,0,ISO-8859-1,1,0,2
1388414839428,1180,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-6,,true,,35863,6,8,0,ISO-8859-1,1,0,5
1388414840613,574,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-6,,true,,17912,6,8,0,ISO-8859-1,1,0,6
1388414832266,654,S03 - T04 - Click on Read Book,200,"Number of samples in transaction : 12, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-3,,true,,1288040,7,9,0,ISO-8859-1,1,0,9501
1388414842108,410,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-7,,true,,99908,7,9,0,ISO-8859-1,1,0,19
1388414840288,521,S01 - T07  Click on create class,200,"Number of samples in transaction : 1, number of failing samples : 0",S01-BugClub-Admin Scenario 1-1,,true,,1525,1,9,0,ISO-8859-1,1,0,1802
1388414842537,1127,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-7,,true,,36561,7,9,0,ISO-8859-1,1,0,6
1388414833618,747,S02 - T04 Select class in allocation pop up,200,"Number of samples in transaction : 1, number of failing samples : 0",S02-BugClub-Teacher Scenario 2-1,,true,,3389,1,9,0,ISO-8859-1,1,0,9568
1388414843670,511,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-7,,true,,17912,7,9,0,ISO-8859-1,1,0,7
1388414835194,692,S03 - T04 - Click on Read Book,200,"Number of samples in transaction : 12, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-4,,true,,1288054,8,10,0,ISO-8859-1,1,0,9564
1388414845161,352,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-8,,true,,99908,8,10,0,ISO-8859-1,1,0,19
1388414842611,476,S01 - T08  Click on Y3/P4,200,"Number of samples in transaction : 1, number of failing samples : 0",S01-BugClub-Admin Scenario 1-1,,true,,3694,1,10,0,ISO-8859-1,1,0,3205
1388414836915,180,S03 - T05 - Click on Next Page,200,"Number of samples in transaction : 5, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-1,,true,,738404,8,10,0,ISO-8859-1,1,0,9508
1388414845533,1141,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-8,,true,,35857,8,10,0,ISO-8859-1,1,0,6
1388414846680,499,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-8,,true,,17912,8,10,0,ISO-8859-1,1,0,6
1388414848215,336,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-9,,true,,99909,9,11,0,ISO-8859-1,1,0,17
1388414838201,657,S03 - T04 - Click on Read Book,200,"Number of samples in transaction : 12, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-5,,true,,1288051,9,11,0,ISO-8859-1,1,0,9734
1388414839058,198,S03 - T05 - Click on Next Page,200,"Number of samples in transaction : 5, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-2,,true,,738404,9,11,0,ISO-8859-1,1,0,9939
1388414843933,1759,S02 - T05 Click allocate button in popup,200,"Number of samples in transaction : 3, number of failing samples : 0",S02-BugClub-Teacher Scenario 2-1,,true,,2635,1,11,0,ISO-8859-1,1,0,3538
1388414848568,1137,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-9,,true,,36551,9,11,0,ISO-8859-1,1,0,5
1388414849711,588,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-9,,true,,17912,9,11,0,ISO-8859-1,1,0,7
1388414841193,646,S03 - T04 - Click on Read Book,200,"Number of samples in transaction : 12, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-6,,true,,1288055,10,12,0,ISO-8859-1,1,0,9849
1388414851303,381,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-10,,true,,99910,10,12,0,ISO-8859-1,1,0,19
1388414846602,296,S03 - T06 - Click on Bug Head - page 1,200,"Number of samples in transaction : 8, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-1,,true,,539516,10,12,0,ISO-8859-1,1,0,4913
1388414842422,179,S03 - T05 - Click on Next Page,200,"Number of samples in transaction : 5, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-3,,true,,738404,10,12,0,ISO-8859-1,1,0,9757
1388414851704,1081,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-10,,true,,35916,10,12,0,ISO-8859-1,1,0,3
1388414846291,2595,S01 - T09  Create class,200,"Number of samples in transaction : 5, number of failing samples : 0",S01-BugClub-Admin Scenario 1-1,,true,,160535,1,12,0,ISO-8859-1,1,0,3941
1388414852788,484,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-10,,true,,17912,10,12,0,ISO-8859-1,1,0,7
1388414852827,612,S01 - T10  Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",S01-BugClub-Admin Scenario 1-1,,true,,12353,1,12,0,ISO-8859-1,1,0,2
1388414849194,305,S03 - T06 - Click on Bug Head - page 1,200,"Number of samples in transaction : 8, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-2,,true,,539516,11,12,0,ISO-8859-1,1,0,4976
1388414844187,687,S03 - T04 - Click on Read Book,200,"Number of samples in transaction : 12, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-7,,true,,1288059,11,12,0,ISO-8859-1,1,0,9789
