timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,Encoding,SampleCount,ErrorCount,IdleTime
1388658603575,1087,S01 - T01 Launch application,200,"Number of samples in transaction : 1, number of failing samples : 0",S01-BugClub-Admin Scenario 1-1,,true,,212510,1,3,0,ISO-8859-1,1,0,354
1388658603666,1140,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-1,,true,,99910,1,3,0,ISO-8859-1,1,0,318
1388658603586,1206,S02 - T01 Launch the application,200,"Number of samples in transaction : 2, number of failing samples : 0",S02-BugClub-Teacher Scenario 2-1,,true,,99910,1,3,0,ISO-8859-1,1,0,383
1388658605125,1201,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-1,,true,,35673,1,3,0,ISO-8859-1,1,0,58
1388658606384,480,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-1,,true,,17911,2,4,0,ISO-8859-1,1,0,9
1388658606740,410,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-2,,true,,99907,2,4,0,ISO-8859-1,1,0,25
1388658605018,2613,S01 - T02  Login to the application,200,"Number of samples in transaction : 5, number of failing samples : 0",S01-BugClub-Admin Scenario 1-1,,true,,128748,1,4,0,ISO-8859-1,1,0,9
1388658607176,1109,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-2,,true,,35371,2,4,0,ISO-8859-1,1,0,8
1388658608293,458,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-2,,true,,17911,2,4,0,ISO-8859-1,1,0,10
1388658607641,1445,S01 - T03  Click on school admin,200,"Number of samples in transaction : 3, number of failing samples : 0",S01-BugClub-Admin Scenario 1-1,,true,,7586,1,4,0,ISO-8859-1,1,0,5
1388658609777,444,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-3,,true,,99910,3,5,0,ISO-8859-1,1,0,21
1388658610242,1137,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-3,,true,,33061,3,5,0,ISO-8859-1,1,0,10
1388658611390,497,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-3,,true,,17912,3,5,0,ISO-8859-1,1,0,8
1388658605176,2289,S02 - T02 Login to the application,200,"Number of samples in transaction : 13, number of failing samples : 0",S02-BugClub-Teacher Scenario 2-1,,true,,14876,1,5,0,ISO-8859-1,1,0,4518
1388658611983,462,S02 - T03 Click Search after selecting book,200,"Number of samples in transaction : 1, number of failing samples : 0",S02-BugClub-Teacher Scenario 2-1,,true,,649,1,6,0,ISO-8859-1,1,0,671
1388658612837,359,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-4,,true,,99911,4,6,0,ISO-8859-1,1,0,22
1388658609092,444,S01 - T04  Click Y3 Tab,200,"Number of samples in transaction : 1, number of failing samples : 0",S01-BugClub-Admin Scenario 1-1,,true,,33109,1,6,0,ISO-8859-1,1,0,4779
1388658613218,1148,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-4,,true,,34006,4,6,0,ISO-8859-1,1,0,5
1388658614371,497,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-4,,true,,17912,4,6,0,ISO-8859-1,1,0,8
1388658615857,348,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-5,,true,,99910,5,7,0,ISO-8859-1,1,0,21
1388658606873,718,S03 - T04 - Click on Read Book,200,"Number of samples in transaction : 12, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-1,,true,,1288055,5,7,0,ISO-8859-1,1,0,9426
1388658616226,1177,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-5,,true,,36397,5,7,0,ISO-8859-1,1,0,9
1388658617412,553,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-5,,true,,17911,5,7,0,ISO-8859-1,1,0,8
1388658608761,814,S03 - T04 - Click on Read Book,200,"Number of samples in transaction : 12, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-2,,true,,1288053,6,8,0,ISO-8859-1,1,0,9486
1388658618882,363,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-6,,true,,99908,6,8,0,ISO-8859-1,1,0,25
1388658614315,499,S01 - T05  Click create pupil,200,"Number of samples in transaction : 3, number of failing samples : 0",S01-BugClub-Admin Scenario 1-1,,true,,2494,1,8,0,ISO-8859-1,1,0,4656
1388658619270,1215,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-6,,true,,35140,6,8,0,ISO-8859-1,1,0,5
1388658619469,1098,S01 - T06  Navigate to myclass,200,"Number of samples in transaction : 2, number of failing samples : 0",S01-BugClub-Admin Scenario 1-1,,true,,89891,1,8,0,ISO-8859-1,1,0,3
1388658620491,470,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-6,,true,,17912,6,8,0,ISO-8859-1,1,0,6
1388658611895,690,S03 - T04 - Click on Read Book,200,"Number of samples in transaction : 12, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-3,,true,,1288055,6,8,0,ISO-8859-1,1,0,9028
1388658621914,335,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-7,,true,,99910,7,9,0,ISO-8859-1,1,0,20
1388658620570,408,S01 - T07  Click on create class,200,"Number of samples in transaction : 1, number of failing samples : 0",S01-BugClub-Admin Scenario 1-1,,true,,1525,1,9,0,ISO-8859-1,1,0,1775
1388658613116,785,S02 - T04 Select class in allocation pop up,200,"Number of samples in transaction : 1, number of failing samples : 0",S02-BugClub-Teacher Scenario 2-1,,true,,3391,1,9,0,ISO-8859-1,1,0,9647
1388658614876,668,S03 - T04 - Click on Read Book,200,"Number of samples in transaction : 12, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-4,,true,,1288058,7,9,0,ISO-8859-1,1,0,9257
1388658624950,342,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-8,,true,,99910,8,10,0,ISO-8859-1,1,0,20
1388658622269,3631,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-7,,true,,35779,8,10,0,ISO-8859-1,1,0,6
1388658625906,535,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-7,,true,,17912,8,10,0,ISO-8859-1,1,0,8
1388658622753,452,S01 - T08  Click on Y3/P4,200,"Number of samples in transaction : 1, number of failing samples : 0",S01-BugClub-Admin Scenario 1-1,,true,,5055,1,10,0,ISO-8859-1,1,0,3426
1388658625313,1348,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-8,,true,,33813,8,10,0,ISO-8859-1,1,0,5
1388658617050,224,S03 - T05 - Click on Next Page,200,"Number of samples in transaction : 5, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-1,,true,,738404,8,10,0,ISO-8859-1,1,0,9582
1388658626666,507,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-8,,true,,17910,8,10,0,ISO-8859-1,1,0,8
1388658628021,345,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-9,,true,,99909,9,11,0,ISO-8859-1,1,0,22
1388658617973,746,S03 - T04 - Click on Read Book,200,"Number of samples in transaction : 12, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-5,,true,,1288056,9,11,0,ISO-8859-1,1,0,9803
1388658619060,203,S03 - T05 - Click on Next Page,200,"Number of samples in transaction : 5, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-2,,true,,738404,9,11,0,ISO-8859-1,1,0,9768
1388658623548,1664,S02 - T05 Click allocate button in popup,200,"Number of samples in transaction : 3, number of failing samples : 0",S02-BugClub-Teacher Scenario 2-1,,true,,2637,1,11,0,ISO-8859-1,1,0,3944
1388658628389,1233,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-9,,true,,33454,9,11,0,ISO-8859-1,1,0,5
1388658629627,593,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-9,,true,,17912,9,11,0,ISO-8859-1,1,0,8
1388658620968,685,S03 - T04 - Click on Read Book,200,"Number of samples in transaction : 12, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-6,,true,,1288062,10,12,0,ISO-8859-1,1,0,9619
1388658621612,213,S03 - T05 - Click on Next Page,200,"Number of samples in transaction : 5, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-3,,true,,738404,10,12,0,ISO-8859-1,1,0,9611
1388658631096,404,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-10,,true,,99909,10,12,0,ISO-8859-1,1,0,20
1388658626856,305,S03 - T06 - Click on Bug Head - page 1,200,"Number of samples in transaction : 8, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-1,,true,,539516,10,12,0,ISO-8859-1,1,0,4626
1388658631520,1349,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",S03-BugClub-Pupil Scenario 3-10,,true,,32982,10,12,0,ISO-8859-1,1,0,34
