timeStamp,elapsed,label,responseCode,responseMessage,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,Encoding,SampleCount,ErrorCount,IdleTime
1381757403243,606,S03 - T23 - Click on Books I have Read,200,"Number of samples in transaction : 1, number of failing samples : 0",,true,,2331,46,46,0,ISO-8859-1,1,0,1
1381757394402,503,S03 - T14 - Click on Bug Head - page 5,200,"Number of samples in transaction : 13, number of failing samples : 0",,true,,868257,46,46,0,ISO-8859-1,1,0,9140
1381757403753,320,S03 - T11 - Click on Back to Book,200,"Number of samples in transaction : 1, number of failing samples : 0",,true,,595,46,46,0,ISO-8859-1,1,0,0
1381757393926,416,S03 - T14 - Click on Bug Head - page 5,200,"Number of samples in transaction : 13, number of failing samples : 0",,true,,868257,46,46,0,ISO-8859-1,1,0,9759
1381757402902,1250,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",,true,,16109,46,46,0,ISO-8859-1,1,0,1
1381757394108,472,S03 - T16 - Click on Bug Head - page 6,200,"Number of samples in transaction : 11, number of failing samples : 0",,true,,782864,46,46,0,ISO-8859-1,1,0,9620
1381757403124,1139,S03 - T21 - Click on Smiley,200,"Number of samples in transaction : 1, number of failing samples : 0",,true,,602,46,46,0,ISO-8859-1,1,0,0
1381757394273,493,S03 - T08 - Click on Bug Head - page 2,200,"Number of samples in transaction : 11, number of failing samples : 0",,true,,882023,46,46,0,ISO-8859-1,1,0,9505
1381757403708,570,S03 - T23 - Click on Books I have Read,200,"Number of samples in transaction : 1, number of failing samples : 0",,true,,3157,46,46,0,ISO-8859-1,1,0,1
1381757404073,401,S03 - T12 - Click on Bug Head - page 4,200,"Number of samples in transaction : 14, number of failing samples : 0",,true,,681945,46,46,0,ISO-8859-1,1,0,6
1381757394868,337,S03 - T13 - Click on Back to Book,200,"Number of samples in transaction : 1, number of failing samples : 0",,true,,595,46,46,0,ISO-8859-1,1,0,9451
1381757404153,518,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,17880,46,46,0,ISO-8859-1,1,0,5
1381757403850,861,S03 - T24 -Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,4607,46,46,0,ISO-8859-1,1,0,2
1381757395164,105,S03 - T09 - Click on Back to Book,200,"Number of samples in transaction : 1, number of failing samples : 0",,true,,595,45,45,0,ISO-8859-1,1,0,9580
