timeStamp,elapsed,label,responseCode,responseMessage,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,Encoding,SampleCount,ErrorCount,IdleTime
1389973804248,1024,S01 - T01 Launch application,200,"Number of samples in transaction : 1, number of failing samples : 0",,true,,212509,1,4,0,ISO-8859-1,1,0,327
1389973804257,1154,S02 - T01 Launch the application,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99909,1,4,0,ISO-8859-1,1,0,356
1389973805114,632,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99908,2,4,0,ISO-8859-1,1,0,31
1389973804329,1184,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99908,2,4,0,ISO-8859-1,1,0,271
1389973805931,484,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99908,3,5,0,ISO-8859-1,1,0,23
1389973805785,1259,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",,true,,15755,4,6,0,ISO-8859-1,1,0,9
1389973805777,1392,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",,true,,16175,4,6,0,ISO-8859-1,1,0,10
1389973806726,559,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99909,4,6,0,ISO-8859-1,1,0,23
1389973806438,1269,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",,true,,16037,5,7,0,ISO-8859-1,1,0,2
1389973807173,554,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,17882,5,7,0,ISO-8859-1,1,0,8
1389973807179,567,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,17882,5,7,0,ISO-8859-1,1,0,9
1389973807709,624,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,17882,6,8,0,ISO-8859-1,1,0,15
1389973807511,839,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99909,6,8,0,ISO-8859-1,1,0,21
1389973805601,2785,S01 - T02  Login to the application,200,"Number of samples in transaction : 5, number of failing samples : 0",,true,,124619,1,8,0,ISO-8859-1,1,0,8
1389973807309,1325,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",,true,,16297,6,8,0,ISO-8859-1,1,0,3
1389973808349,578,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99909,6,8,0,ISO-8859-1,1,0,35
1389973809084,442,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99910,7,9,0,ISO-8859-1,1,0,80
1389973808637,1009,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,17882,7,9,0,ISO-8859-1,1,0,15
1389973808371,1383,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",,true,,16037,7,9,0,ISO-8859-1,1,0,2
1389973808394,1415,S01 - T03  Click on school admin,200,"Number of samples in transaction : 3, number of failing samples : 0",,true,,7586,1,10,0,ISO-8859-1,1,0,5
1389973808963,1030,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",,true,,16036,8,10,0,ISO-8859-1,1,0,2
1389973809809,438,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99910,8,10,0,ISO-8859-1,1,0,24
1389973809756,825,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,17882,8,10,0,ISO-8859-1,1,0,7
1389973809607,1202,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",,true,,16035,9,11,0,ISO-8859-1,1,0,9
1389973810592,415,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99910,9,11,0,ISO-8859-1,1,0,27
1389973810271,1186,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",,true,,16059,10,12,0,ISO-8859-1,1,0,1
1389973811385,384,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99910,10,12,0,ISO-8859-1,1,0,18
1389973811035,1322,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",,true,,16328,11,13,0,ISO-8859-1,1,0,4
1389973809995,2498,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,17882,11,13,0,ISO-8859-1,1,0,7
1389973812178,354,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99911,11,13,0,ISO-8859-1,1,0,20
1389973811787,1041,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",,true,,16171,11,13,0,ISO-8859-1,1,0,3
1389973810819,2170,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,17882,12,14,0,ISO-8859-1,1,0,7
1389973811458,1556,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,17882,12,14,0,ISO-8859-1,1,0,8
1389973805767,2846,S02 - T02 Login to the application,200,"Number of samples in transaction : 13, number of failing samples : 0",,true,,18270,1,14,0,ISO-8859-1,1,0,4619
1389973812995,376,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99907,12,14,0,ISO-8859-1,1,0,18
1389973812361,1055,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,17882,12,14,0,ISO-8859-1,1,0,8
1389973812831,832,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,17882,12,14,0,ISO-8859-1,1,0,6
1389973812552,1147,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",,true,,16306,12,14,0,ISO-8859-1,1,0,0
1389973813773,372,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99910,13,15,0,ISO-8859-1,1,0,19
1389973813700,523,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,17881,13,15,0,ISO-8859-1,1,0,12
1389973813233,516,S02 - T03 Click Search after selecting book,200,"Number of samples in transaction : 1, number of failing samples : 0",,true,,4786,1,15,0,ISO-8859-1,1,0,646
1389973813389,1138,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",,true,,16196,13,15,0,ISO-8859-1,1,0,2
1389973809814,447,S01 - T04  Click Y3 Tab,200,"Number of samples in transaction : 1, number of failing samples : 0",,true,,21911,1,16,0,ISO-8859-1,1,0,4580
1389973814556,381,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99909,14,16,0,ISO-8859-1,1,0,21
1389973814531,493,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,17881,14,16,0,ISO-8859-1,1,0,6
1389973814164,1064,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",,true,,16323,14,16,0,ISO-8859-1,1,0,3
1389973815331,326,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99908,15,17,0,ISO-8859-1,1,0,17
1389973815232,475,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,17882,15,17,0,ISO-8859-1,1,0,6
1389973814958,1180,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",,true,,16349,16,18,0,ISO-8859-1,1,0,1
1389973816105,338,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99909,16,18,0,ISO-8859-1,1,0,18
