timeStamp,elapsed,label,responseCode,responseMessage,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,Encoding,SampleCount,ErrorCount,IdleTime
1390221904131,1000,S01 - T01 Launch application,200,"Number of samples in transaction : 1, number of failing samples : 0",,true,,212510,1,3,0,ISO-8859-1,1,0,352
1390221904141,1161,S02 - T01 Launch the application,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99910,1,3,0,ISO-8859-1,1,0,375
1390221904209,1231,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99911,1,3,0,ISO-8859-1,1,0,309
1390221905749,1193,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",,true,,16425,1,3,0,ISO-8859-1,1,0,4
1390221906946,588,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,17882,2,4,0,ISO-8859-1,1,0,8
1390221907255,462,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99910,2,4,0,ISO-8859-1,1,0,22
1390221905484,2900,S01 - T02  Login to the application,200,"Number of samples in transaction : 5, number of failing samples : 0",,true,,127270,1,4,0,ISO-8859-1,1,0,9
1390221907740,1192,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",,true,,16425,2,4,0,ISO-8859-1,1,0,4
1390221908936,484,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,17880,2,4,0,ISO-8859-1,1,0,10
1390221908393,1304,S01 - T03  Click on school admin,200,"Number of samples in transaction : 3, number of failing samples : 0",,true,,7586,1,4,0,ISO-8859-1,1,0,4
1390221910305,380,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99911,3,5,0,ISO-8859-1,1,0,18
1390221910703,1111,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",,true,,16220,3,5,0,ISO-8859-1,1,0,2
1390221911816,472,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,17879,3,5,0,ISO-8859-1,1,0,8
1390221905678,2373,S02 - T02 Login to the application,200,"Number of samples in transaction : 13, number of failing samples : 0",,true,,18282,1,5,0,ISO-8859-1,1,0,4942
1390221913365,350,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99908,4,6,0,ISO-8859-1,1,0,18
1390221912993,523,S02 - T03 Click Search after selecting book,200,"Number of samples in transaction : 1, number of failing samples : 0",,true,,4788,1,6,0,ISO-8859-1,1,0,639
1390221909702,432,S01 - T04  Click Y3 Tab,200,"Number of samples in transaction : 1, number of failing samples : 0",,true,,30815,1,6,0,ISO-8859-1,1,0,4614
1390221913733,1198,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",,true,,15567,4,6,0,ISO-8859-1,1,0,3
1390221914935,517,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,17882,4,6,0,ISO-8859-1,1,0,7
1390221916391,344,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99910,5,7,0,ISO-8859-1,1,0,17
1390221916752,1110,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",,true,,16380,5,7,0,ISO-8859-1,1,0,1
1390221917863,1439,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,17881,5,7,0,ISO-8859-1,1,0,8
1390221914748,444,S01 - T05  Click create pupil,200,"Number of samples in transaction : 3, number of failing samples : 0",,true,,2497,1,8,0,ISO-8859-1,1,0,4563
1390221919413,342,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99910,6,8,0,ISO-8859-1,1,0,18
1390221919755,985,S01 - T06  Navigate to myclass,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,88390,1,8,0,ISO-8859-1,1,0,4
