timeStamp,elapsed,label,responseCode,responseMessage,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,Encoding,SampleCount,ErrorCount,IdleTime
1381756222734,1156,S01 - T01 Launch application,200,"Number of samples in transaction : 1, number of failing samples : 0",,true,,212508,1,3,0,ISO-8859-1,1,0,328
1381756222803,1243,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99909,1,3,0,ISO-8859-1,1,0,288
1381756222735,1290,S02 - T01 Launch the application,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99908,1,3,0,ISO-8859-1,1,0,346
1381756224335,942,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",,true,,16119,1,3,0,ISO-8859-1,1,0,11
1381756225288,485,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,17882,1,3,0,ISO-8859-1,1,0,9
1381756225833,400,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99909,2,4,0,ISO-8859-1,1,0,20
1381756224219,2298,S01 - T02  Login to the application,200,"Number of samples in transaction : 5, number of failing samples : 0",,true,,78520,1,4,0,ISO-8859-1,1,0,8
1381756226254,1011,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",,true,,16142,2,4,0,ISO-8859-1,1,0,3
1381756227268,477,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,17882,2,4,0,ISO-8859-1,1,0,10
1381756226526,1252,S01 - T03  Click on school admin,200,"Number of samples in transaction : 3, number of failing samples : 0",,true,,7586,1,4,0,ISO-8859-1,1,0,5
1381756228886,379,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99908,3,5,0,ISO-8859-1,1,0,19
1381756229284,931,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",,true,,16294,3,5,0,ISO-8859-1,1,0,3
1381756230219,494,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,18224,3,5,0,ISO-8859-1,1,0,8
1381756224371,2435,S02 - T02 Login to the application,200,"Number of samples in transaction : 13, number of failing samples : 0",,true,,20645,1,5,0,ISO-8859-1,1,0,4904
1381756231912,551,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99908,4,6,0,ISO-8859-1,1,0,21
1381756227784,508,S01 - T04  Click Y3 Tab,200,"Number of samples in transaction : 1, number of failing samples : 0",,true,,17376,1,6,0,ISO-8859-1,1,0,4837
1381756231712,645,S02 - T03 Click Search after selecting book,200,"Number of samples in transaction : 1, number of failing samples : 0",,true,,4786,1,6,0,ISO-8859-1,1,0,793
1381756232484,1007,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",,true,,15956,4,6,0,ISO-8859-1,1,0,2
1381756233494,1265,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,17881,4,6,0,ISO-8859-1,1,0,10
1381756234926,474,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99909,5,7,0,ISO-8859-1,1,0,23
1381756225782,821,S03 - T04 - Click on Read Book,200,"Number of samples in transaction : 12, number of failing samples : 0",,true,,1287653,5,7,0,ISO-8859-1,1,0,9564
1381756235423,1020,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",,true,,16394,5,7,0,ISO-8859-1,1,0,2
1381756236446,486,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,17882,5,7,0,ISO-8859-1,1,0,8
1381756227756,954,S03 - T04 - Click on Read Book,200,"Number of samples in transaction : 12, number of failing samples : 0",,true,,1287702,5,7,0,ISO-8859-1,1,0,9177
