timeStamp,elapsed,label,responseCode,responseMessage,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,Encoding,SampleCount,ErrorCount,IdleTime
1381754232426,1002,S01 - T01 Launch application,200,"Number of samples in transaction : 1, number of failing samples : 0",,true,,212510,1,3,0,ISO-8859-1,1,0,302
1381754232421,1128,S02 - T01 Launch the application,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99908,1,3,0,ISO-8859-1,1,0,317
1381754232493,1133,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99908,1,3,0,ISO-8859-1,1,0,244
1381754233870,955,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",,true,,16403,1,3,0,ISO-8859-1,1,0,8
1381754234834,481,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,18244,1,3,0,ISO-8859-1,1,0,8
1381754235535,372,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99909,2,4,0,ISO-8859-1,1,0,19
1381754233746,2523,S01 - T02  Login to the application,200,"Number of samples in transaction : 5, number of failing samples : 0",,true,,77369,1,4,0,ISO-8859-1,1,0,8
1381754235926,885,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",,true,,16446,2,4,0,ISO-8859-1,1,0,3
1381754236814,473,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,17882,2,4,0,ISO-8859-1,1,0,10
1381754236277,1302,S01 - T03  Click on school admin,200,"Number of samples in transaction : 3, number of failing samples : 0",,true,,7586,1,4,0,ISO-8859-1,1,0,4
1381754238591,355,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99909,3,5,0,ISO-8859-1,1,0,20
1381754238966,954,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",,true,,15447,3,5,0,ISO-8859-1,1,0,4
1381754239924,465,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,17882,3,5,0,ISO-8859-1,1,0,6
1381754233866,2223,S02 - T02 Login to the application,200,"Number of samples in transaction : 13, number of failing samples : 0",,true,,18644,1,5,0,ISO-8859-1,1,0,4800
1381754241617,337,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99909,4,6,0,ISO-8859-1,1,0,18
1381754240889,586,S02 - T03 Click Search after selecting book,200,"Number of samples in transaction : 1, number of failing samples : 0",,true,,4135,1,6,0,ISO-8859-1,1,0,637
1381754237583,420,S01 - T04  Click Y3 Tab,200,"Number of samples in transaction : 1, number of failing samples : 0",,true,,14393,1,6,0,ISO-8859-1,1,0,4561
1381754241972,944,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",,true,,16222,4,6,0,ISO-8859-1,1,0,3
1381754242919,461,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,17882,4,6,0,ISO-8859-1,1,0,9
1381754244635,327,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99909,5,7,0,ISO-8859-1,1,0,18
1381754244980,897,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",,true,,16297,5,7,0,ISO-8859-1,1,0,2
1381754235323,796,S03 - T04 - Click on Read Book,200,"Number of samples in transaction : 12, number of failing samples : 0",,true,,1287863,5,7,0,ISO-8859-1,1,0,10040
1381754245880,460,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,17882,5,7,0,ISO-8859-1,1,0,7
1381754237297,881,S03 - T04 - Click on Read Book,200,"Number of samples in transaction : 12, number of failing samples : 0",,true,,1287832,5,7,0,ISO-8859-1,1,0,9092
1381754242564,433,S01 - T05  Click create pupil,200,"Number of samples in transaction : 3, number of failing samples : 0",,true,,2494,1,7,0,ISO-8859-1,1,0,4619
1381754247671,346,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99908,6,8,0,ISO-8859-1,1,0,18
1381754247616,950,S01 - T06  Navigate to myclass,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,37895,1,8,0,ISO-8859-1,1,0,4
1381754248035,876,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",,true,,16319,6,8,0,ISO-8859-1,1,0,2
1381754248913,481,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,18218,6,8,0,ISO-8859-1,1,0,14
1381754240395,770,S03 - T04 - Click on Read Book,200,"Number of samples in transaction : 12, number of failing samples : 0",,true,,1287706,7,9,0,ISO-8859-1,1,0,9524
1381754248570,416,S01 - T07  Click on create class,200,"Number of samples in transaction : 1, number of failing samples : 0",,true,,1525,1,9,0,ISO-8859-1,1,0,1951
