timeStamp,elapsed,label,responseCode,responseMessage,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,Encoding,SampleCount,ErrorCount,IdleTime
1381752153015,812,S01 - T01 Launch application,200,"Number of samples in transaction : 1, number of failing samples : 0",,true,,212509,1,3,0,ISO-8859-1,1,0,239
1381752153018,901,S02 - T01 Launch the application,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99909,1,3,0,ISO-8859-1,1,0,268
1381752153088,963,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99910,1,3,0,ISO-8859-1,1,0,191
1381752154257,956,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",,true,,15668,1,3,0,ISO-8859-1,1,0,5
1381752155222,487,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,17882,1,3,0,ISO-8859-1,1,0,9
1381752154151,2345,S01 - T02  Login to the application,200,"Number of samples in transaction : 5, number of failing samples : 0",,true,,75883,1,3,0,ISO-8859-1,1,0,8
1381752156510,1285,S01 - T03  Click on school admin,200,"Number of samples in transaction : 3, number of failing samples : 0",,true,,7586,1,3,0,ISO-8859-1,1,0,4
1381752154201,2241,S02 - T02 Login to the application,200,"Number of samples in transaction : 13, number of failing samples : 0",,true,,18383,1,3,0,ISO-8859-1,1,0,4532
1381752160986,518,S02 - T03 Click Search after selecting book,200,"Number of samples in transaction : 1, number of failing samples : 0",,true,,3797,1,3,0,ISO-8859-1,1,0,730
1381752157800,414,S01 - T04  Click Y3 Tab,200,"Number of samples in transaction : 1, number of failing samples : 0",,true,,10668,1,3,0,ISO-8859-1,1,0,4575
1381752155719,880,S03 - T04 - Click on Read Book,200,"Number of samples in transaction : 12, number of failing samples : 0",,true,,1287669,1,3,0,ISO-8859-1,1,0,9695
1381752162790,459,S01 - T05  Click create pupil,200,"Number of samples in transaction : 3, number of failing samples : 0",,true,,2494,1,3,0,ISO-8859-1,1,0,4941
1381752168193,960,S01 - T06  Navigate to myclass,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,36413,1,3,0,ISO-8859-1,1,0,3
1381752169159,416,S01 - T07  Click on create class,200,"Number of samples in transaction : 1, number of failing samples : 0",,true,,1525,1,3,0,ISO-8859-1,1,0,1689
1381752162236,487,S02 - T04 Select class in allocation pop up,200,"Number of samples in transaction : 1, number of failing samples : 0",,true,,2927,1,3,0,ISO-8859-1,1,0,9136
