timeStamp,elapsed,label,responseCode,responseMessage,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,Encoding,SampleCount,ErrorCount,IdleTime
1381755384894,1117,S01 - T01 Launch application,200,"Number of samples in transaction : 1, number of failing samples : 0",,true,,212510,1,3,0,ISO-8859-1,1,0,304
1381755384986,1137,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99910,1,3,0,ISO-8859-1,1,0,343
1381755384897,1288,S02 - T01 Launch the application,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99909,1,3,0,ISO-8859-1,1,0,324
1381755386483,1191,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",,true,,16270,1,3,0,ISO-8859-1,1,0,17
1381755387691,482,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,17880,2,4,0,ISO-8859-1,1,0,8
1381755388046,389,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99909,2,4,0,ISO-8859-1,1,0,21
1381755386316,2991,S01 - T02  Login to the application,200,"Number of samples in transaction : 5, number of failing samples : 0",,true,,77953,1,4,0,ISO-8859-1,1,0,7
1381755388456,917,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",,true,,16497,2,4,0,ISO-8859-1,1,0,2
1381755389375,455,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,18242,2,4,0,ISO-8859-1,1,0,15
1381755389314,1348,S01 - T03  Click on school admin,200,"Number of samples in transaction : 3, number of failing samples : 0",,true,,7586,1,4,0,ISO-8859-1,1,0,4
1381755391095,378,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99909,3,5,0,ISO-8859-1,1,0,19
1381755391510,930,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",,true,,15936,3,5,0,ISO-8859-1,1,0,3
1381755392443,481,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,17882,3,5,0,ISO-8859-1,1,0,7
1381755386509,2324,S02 - T02 Login to the application,200,"Number of samples in transaction : 13, number of failing samples : 0",,true,,18385,1,5,0,ISO-8859-1,1,0,4964
1381755394129,397,S03 - T01 - Launch,200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,99908,4,6,0,ISO-8859-1,1,0,24
